Game Hit,Hit Created At,Hit ID,ExitSpeed (KMH),Angle,Direction,SpinRate,Distance (Meters),Spin Direction,ContactPositionX (CM),ContactPositionY (CM),Left Hand Total Spin,Left Hand Spin Direction,Right Hand Total Spin,Right Hand Spin Direction,Hitter First Name,,Device Serial Number,Flagged
54,01-17-2026 03:12,1768619529,0.0,0,0,0,0,12:0,0,0,0.00000,12:0,0.00000,12:0,細谷,,MTD-22119CB2427,FALSE
53,01-17-2026 03:11,1768619475,143.9,26,16,0,93,1:22,0,0,925.00000,1:22,925.00000,1:22,細谷,,MTD-22119CB2427,FALSE
52,01-17-2026 03:11,1768619466,139.5,0,34,0,17,3:0,0,0,3400.00000,3:0,3400.00000,3:0,細谷,,MTD-22119CB2427,FALSE
51,01-17-2026 03:10,1768619447,146.6,4,18,0,32,2:54,0,0,2562.00000,2:54,2562.00000,2:54,細谷,,MTD-22119CB2427,FALSE
50,01-17-2026 03:10,1768619438,144.0,21,32,0,84,1:54,0,0,1385.00000,1:54,1385.00000,1:54,細谷,,MTD-22119CB2427,FALSE
49,01-17-2026 03:10,1768619429,0.0,0,0,0,0,12:0,0,0,0.00000,12:0,0.00000,12:0,細谷,,MTD-22119CB2427,FALSE
48,01-17-2026 03:10,1768619403,145.6,15,23,0,70,2:4,0,0,1255.00000,2:4,1255.00000,2:4,細谷,,MTD-22119CB2427,FALSE
47,01-17-2026 03:07,1768619246,138.3,19,-1,0,77,12:48,0,0,2200.00000,12:48,2200.00000,12:48,小室,,MTD-22119CB2427,FALSE
46,01-17-2026 03:07,1768619224,126.5,22,-6,0,73,12:12,0,0,2253.00000,12:12,2253.00000,12:12,小室,,MTD-22119CB2427,FALSE
45,01-17-2026 03:06,1768619215,137.9,20,-25,0,75,10:12,0,0,2977.00000,10:12,2977.00000,10:12,小室,,MTD-22119CB2427,FALSE
44,01-17-2026 03:06,1768619206,128.0,19,4,0,66,1:14,0,0,2691.00000,1:14,2691.00000,1:14,小室,,MTD-22119CB2427,FALSE
43,01-17-2026 03:06,1768619196,122.8,40,2,0,83,12:28,0,0,2907.00000,12:28,2907.00000,12:28,小室,,MTD-22119CB2427,FALSE
42,01-17-2026 03:06,1768619177,128.8,26,-6,0,79,12:8,0,0,3480.00000,12:8,3480.00000,12:8,小室,,MTD-22119CB2427,FALSE
41,01-17-2026 03:06,1768619167,0.0,0,0,0,0,12:0,0,0,0.00000,12:0,0.00000,12:0,小室,,MTD-22119CB2427,FALSE
40,01-17-2026 03:05,1768619158,134.5,4,6,0,28,3:10,0,0,784.00000,3:10,784.00000,3:10,小室,,MTD-22119CB2427,FALSE
39,01-17-2026 03:05,1768619148,0.0,0,0,0,0,12:0,0,0,0.00000,12:0,0.00000,12:0,小室,,MTD-22119CB2427,FALSE
38,01-17-2026 03:05,1768619139,134.5,30,-15,0,89,11:30,0,0,2767.00000,11:30,2767.00000,11:30,小室,,MTD-22119CB2427,FALSE
37,01-17-2026 03:05,1768619129,131.7,13,3,0,57,1:40,0,0,2648.00000,1:40,2648.00000,1:40,小室,,MTD-22119CB2427,FALSE
36,01-17-2026 03:05,1768619101,127.5,29,-15,0,82,11:32,0,0,3050.00000,11:32,3050.00000,11:32,小室,,MTD-22119CB2427,FALSE
35,01-17-2026 03:04,1768619080,150.2,25,-39,0,97,9:54,0,0,3318.00000,9:54,3318.00000,9:54,小室,,MTD-22119CB2427,FALSE
34,01-17-2026 03:04,1768619071,136.9,13,5,0,59,1:48,0,0,809.00000,1:48,809.00000,1:48,小室,,MTD-22119CB2427,FALSE
33,01-17-2026 03:04,1768619060,141.4,28,-34,0,93,10:16,0,0,1428.00000,10:16,1428.00000,10:16,小室,,MTD-22119CB2427,FALSE
32,01-17-2026 03:04,1768619051,83.9,4,7,0,15,3:8,0,0,3208.00000,3:8,3208.00000,3:8,小室,,MTD-22119CB2427,FALSE
31,01-17-2026 03:04,1768619042,147.4,19,-19,0,82,10:36,0,0,2559.00000,10:36,2559.00000,10:36,小室,,MTD-22119CB2427,FALSE
30,01-17-2026 03:03,1768619022,138.1,0,-18,0,16,7:14,0,0,3110.00000,7:14,3110.00000,7:14,小室,,MTD-22119CB2427,FALSE
29,01-17-2026 03:03,1768619006,145.7,11,2,0,58,1:54,0,0,2427.00000,1:54,2427.00000,1:54,中村俊,,MTD-22119CB2427,FALSE
28,01-17-2026 03:03,1768618997,137.8,2,-17,0,22,7:30,0,0,2715.00000,7:30,2715.00000,7:30,中村俊,,MTD-22119CB2427,FALSE
27,01-17-2026 03:02,1768618970,148.6,15,-2,0,71,12:58,0,0,971.00000,12:58,971.00000,12:58,中村俊,,MTD-22119CB2427,FALSE
26,01-17-2026 03:02,1768618950,153.9,7,-5,0,46,3:2,0,0,1141.00000,3:2,1141.00000,3:2,中村俊,,MTD-22119CB2427,FALSE
25,01-17-2026 03:02,1768618941,145.6,12,14,0,61,2:8,0,0,1475.00000,2:8,1475.00000,2:8,中村俊,,MTD-22119CB2427,FALSE
24,01-17-2026 03:01,1768618914,136.7,28,13,0,89,1:12,0,0,2888.00000,1:12,2888.00000,1:12,中村俊,,MTD-22119CB2427,FALSE
23,01-17-2026 03:01,1768618905,149.2,25,-7,0,100,12:8,0,0,1228.00000,12:8,1228.00000,12:8,中村俊,,MTD-22119CB2427,FALSE
22,01-17-2026 03:01,1768618895,139.7,31,14,0,96,1:8,0,0,3439.00000,1:8,3439.00000,1:8,中村俊,,MTD-22119CB2427,FALSE
21,01-17-2026 03:01,1768618885,148.4,12,-5,0,62,12:56,0,0,2073.00000,12:56,2073.00000,12:56,中村俊,,MTD-22119CB2427,FALSE
20,01-17-2026 03:01,1768618867,116.2,27,11,0,69,1:8,0,0,3216.00000,1:8,3216.00000,1:8,中村俊,,MTD-22119CB2427,FALSE
19,01-17-2026 03:00,1768618857,145.5,17,10,0,78,1:36,0,0,1559.00000,1:36,1559.00000,1:36,中村俊,,MTD-22119CB2427,FALSE
18,01-17-2026 03:00,1768618848,135.1,34,-6,0,93,12:6,0,0,3330.00000,12:6,3330.00000,12:6,中村俊,,MTD-22119CB2427,FALSE
17,01-17-2026 03:00,1768618839,0.0,0,0,0,0,12:0,0,0,0.00000,12:0,0.00000,12:0,中村俊,,MTD-22119CB2427,FALSE
16,01-17-2026 03:00,1768618831,131.7,28,-28,0,84,10:36,0,0,690.00000,10:36,690.00000,10:36,中村俊,,MTD-22119CB2427,FALSE
15,01-17-2026 03:00,1768618822,140.8,11,6,0,56,2:2,0,0,1438.00000,2:2,1438.00000,2:2,中村俊,,MTD-22119CB2427,FALSE
14,01-17-2026 03:00,1768618814,0.0,0,0,0,0,12:0,0,0,0.00000,12:0,0.00000,12:0,中村俊,,MTD-22119CB2427,FALSE
13,01-17-2026 02:59,1768618797,0.0,0,0,0,0,12:0,0,0,0.00000,12:0,0.00000,12:0,尾形,,MTD-22119CB2427,FALSE
12,01-17-2026 02:59,1768618788,0.0,0,0,0,0,12:0,0,0,0.00000,12:0,0.00000,12:0,尾形,,MTD-22119CB2427,FALSE
11,01-17-2026 02:59,1768618769,110.5,36,23,0,71,1:10,0,0,3296.00000,1:10,3296.00000,1:10,尾形,,MTD-22119CB2427,FALSE
10,01-17-2026 02:58,1768618724,121.7,38,34,0,82,1:22,0,0,1170.00000,1:22,1170.00000,1:22,尾形,,MTD-22119CB2427,FALSE
9,01-17-2026 02:58,1768618715,136.3,7,-8,0,42,2:32,0,0,840.00000,2:32,840.00000,2:32,尾形,,MTD-22119CB2427,FALSE
8,01-17-2026 02:58,1768618706,129.1,2,-16,0,23,7:22,0,0,576.00000,7:22,576.00000,7:22,尾形,,MTD-22119CB2427,FALSE
7,01-17-2026 02:58,1768618689,82.2,35,33,0,45,1:26,0,0,1815.00000,1:26,1815.00000,1:26,尾形,,MTD-22119CB2427,FALSE
6,01-17-2026 02:58,1768618680,0.0,0,0,0,0,12:0,0,0,0.00000,12:0,0.00000,12:0,尾形,,MTD-22119CB2427,FALSE
5,01-17-2026 02:57,1768618663,130.5,15,-28,0,61,9:32,0,0,3270.00000,9:32,3270.00000,9:32,尾形,,MTD-22119CB2427,FALSE
4,01-17-2026 02:57,1768618646,137.7,5,2,0,36,3:0,0,0,2290.00000,3:0,2290.00000,3:0,尾形,,MTD-22119CB2427,FALSE
3,01-17-2026 02:57,1768618629,124.5,17,15,0,60,1:48,0,0,951.00000,1:48,951.00000,1:48,尾形,,MTD-22119CB2427,FALSE
2,01-17-2026 02:57,1768618621,0.0,0,0,0,0,12:0,0,0,0.00000,12:0,0.00000,12:0,尾形,,MTD-22119CB2427,FALSE
1,01-17-2026 02:56,1768618613,137.3,16,-6,0,67,12:26,0,0,2276.00000,12:26,2276.00000,12:26,尾形,,MTD-22119CB2427,FALSE
